SMA5,EMA5,SMA10,EMA10,SMA50,EMA50,SMA100,EMA100,Close
0.2678572,0.2668456095,0.2743305,0.2737299997,0.29790178,0.2987722771,0.32674105,0.3139396,0.263393
0.2660714,0.2686707396,0.2720983,0.2734738179,0.29665178,0.2977349721,0.32611605,0.3131154693,0.272321
0.2678572,0.2728638264,0.2720983,0.2748876692,0.29566964,0.2970885026,0.32555801,0.3124844699,0.28125
0.2709822,0.2741712176,0.2718751,0.2752328203,0.2946875,0.296292326,0.32495533,0.3117775696,0.276786
0.2758928,0.2780188117,0.2729911,0.2771384893,0.29383928,0.2958774897,0.32446426,0.3112614593,0.285714
0.28125,0.2820722078,0.2745536,0.2795094913,0.293125,0.2956540195,0.32412944,0.3108439848,0.290179
0.2839286,0.2832861386,0.275,0.2806375838,0.29232142,0.2952642149,0.32366069,0.3103463614,0.285714
0.2830358,0.2811194257,0.2754465,0.2799372958,0.29129464,0.294539579,0.32294641,0.3096817998,0.276786
0.2816964,0.2774426171,0.2763393,0.2781466966,0.29013392,0.2935807327,0.32187498,0.3088977839,0.270089
0.2790178,0.2757354114,0.2774553,0.277087479,0.28901784,0.2927470177,0.32051337,0.3081734912,0.272321
0.2732142,0.2708772743,0.2772321,0.2741917556,0.28781248,0.2915083504,0.31921873,0.3072425507,0.261161
0.2674106,0.2661501829,0.2756696,0.2710107091,0.2870089,0.2901431602,0.31781248,0.3062416289,0.256696
0.2624998,0.2615107886,0.2727678,0.2675963983,0.28620532,0.288656448,0.31645087,0.3051721313,0.252232
0.258482,0.257673859,0.2700892,0.2643970532,0.28531246,0.2871405089,0.31504462,0.3040796139,0.25
0.2544642,0.255859906,0.266741,0.2621852253,0.28455352,0.2857715477,0.31383926,0.3030529285,0.252232
0.2531248,0.255394604,0.2631695,0.2607813662,0.28383922,0.2845438008,0.31258926,0.3020907715,0.254464
0.2531248,0.2558284027,0.2602677,0.2600385723,0.28352672,0.2834517301,0.31120533,0.3011918651,0.256696
0.2540176,0.2561176018,0.2582587,0.2594308319,0.28325886,0.2824024858,0.3098214,0.3003107589,0.256696
0.2549104,0.2555664012,0.2566962,0.2585277716,0.28303564,0.2813068589,0.30843747,0.2994029023,0.254464
0.254464,0.2537109341,0.2544641,0.2569772676,0.282991,0.280079139,0.30720979,0.298424627,0.25
0.2535712,0.2524739561,0.253348,0.2557086735,0.28254458,0.2788995649,0.30602675,0.2974657235,0.25
0.2513392,0.2501613041,0.252232,0.2538590965,0.2815178,0.2775911898,0.30508925,0.2964374121,0.245536
0.25,0.250107536,0.2520088,0.2531574426,0.28013388,0.2765091824,0.30404014,0.2955178594,0.25
0.2473214,0.2470953574,0.2511159,0.2509599076,0.27866066,0.2751194497,0.30312496,0.2944397038,0.241071
0.2441964,0.2428552382,0.2493302,0.2479444698,0.27741066,0.2735216282,0.30225442,0.2932503037,0.234375
0.2410714,0.2400284922,0.2473213,0.2454772935,0.2762053,0.2719864663,0.30140621,0.2920844561,0.234375
0.2383928,0.2373999948,0.244866,0.2430528765,0.27504458,0.2704239774,0.30037943,0.2908974966,0.232143
0.2339286,0.2341596632,0.2419643,0.2402576262,0.27366066,0.2687477038,0.29908479,0.2896456451,0.227679
0.2316966,0.2327434421,0.239509,0.2383764215,0.2722321,0.2672246958,0.29774551,0.2884627809,0.229911
0.2325894,0.2347752947,0.2383929,0.2384605267,0.2709821,0.2661115312,0.29658479,0.2874801318,0.238839
0.2334822,0.2361298632,0.2372768,0.23852934,0.2694196,0.2650420202,0.29535711,0.286516941,0.238839
0.2348214,0.2370329088,0.2366071,0.2385856418,0.2678571,0.2640144508,0.29406246,0.2855728234,0.238839
0.2370534,0.2376349392,0.235491,0.2386317069,0.2662946,0.2630271782,0.29274549,0.2846474011,0.238839
0.2379462,0.2365482928,0.2348214,0.2378577602,0.26468746,0.2619035634,0.29149549,0.283651908,0.234375
0.2361606,0.2343358619,0.234375,0.2364128947,0.26308032,0.260648953,0.29033478,0.2825877316,0.229911
0.234375,0.2328609079,0.2339286,0.235230732,0.26142854,0.2594435431,0.28915175,0.2815446281,0.229911
0.234375,0.2348536053,0.2345982,0.2358867808,0.25999996,0.2586355218,0.28794639,0.280698972,0.238839
0.2357144,0.2384144035,0.2363839,0.2376411843,0.2591964,0.2581218151,0.28676336,0.2800026756,0.245536
0.2379466,0.240788269,0.2379464,0.2390766053,0.2583482,0.2576282537,0.28562497,0.2793201671,0.245536
0.2392858,0.2393945127,0.2377232,0.2386275862,0.25723212,0.2568038908,0.28437497,0.2784743619,0.236607
0.2401786,0.2377213418,0.2372768,0.2378543887,0.25589284,0.2559243265,0.28310265,0.2776011072,0.234375
0.2379466,0.2343738945,0.2361608,0.236004318,0.25455356,0.2548166666,0.28185265,0.2766125506,0.227679
0.2343752,0.232142263,0.2350448,0.2344906238,0.25348214,0.2537524444,0.28060265,0.2756435694,0.227679
0.2303572,0.2299101753,0.2341519,0.2328461468,0.2524107,0.2526423878,0.27955354,0.2746495581,0.225446
0.225893,0.2247021169,0.2325894,0.2294715746,0.25120534,0.2511382157,0.27839283,0.2734542401,0.214286
0.2200894,0.2182537446,0.230134,0.2250871065,0.2498214,0.2493428739,0.27709819,0.2721057799,0.205357
0.215625,0.2139548297,0.2267858,0.2214998144,0.24830354,0.2476179377,0.27584819,0.2707840219,0.205357
0.209375,0.2081128865,0.2218751,0.2169414845,0.2467857,0.2456105283,0.27446427,0.2693116452,0.196429
0.2049108,0.2064502577,0.217634,0.2144293964,0.24562498,0.2439444292,0.27321427,0.2680010186,0.203125
0.2035714,0.2068298384,0.2147322,0.213185688,0.24455354,0.2425187261,0.27196427,0.266804741,0.207589
0.2066964,0.2115472256,0.2133929,0.2146031993,0.24370532,0.2416741486,0.27080355,0.26589736,0.220982
0.2102678,0.2154361504,0.2129464,0.2161687994,0.24272318,0.2409502212,0.26968748,0.2650521449,0.223214
0.2165178,0.2195171003,0.2129464,0.2182615631,0.24165176,0.2404297811,0.2686607,0.2643120827,0.227679
0.2232142,0.2252137335,0.2140625,0.2215970971,0.24084818,0.2402798682,0.26776784,0.2637634672,0.236607
0.2294642,0.229755489,0.2165178,0.2247319886,0.23991068,0.2402233635,0.26687498,0.2632699134,0.238839
0.2361606,0.2379916593,0.2214285,0.2301378088,0.23919638,0.2407818199,0.26616069,0.2630955388,0.254464
0.2424106,0.2434824396,0.2263392,0.2345607527,0.23857138,0.2413183759,0.2654464,0.2629246173,0.254464
0.248214,0.2478869597,0.2323659,0.2385853431,0.23816958,0.24192142,0.26473211,0.2628012783,0.256696
0.251339,0.2493353065,0.2372766,0.2410665534,0.23781244,0.2423257565,0.26397318,0.2625919857,0.252232
0.2517854,0.2465805376,0.2406248,0.2410673619,0.23718744,0.2422765504,0.26310264,0.2621658276,0.241071
0.2491068,0.2447440251,0.2426337,0.2410680234,0.23678564,0.2422292739,0.26229906,0.2617481082,0.241071
0.2441962,0.2397996834,0.2433034,0.2390394737,0.23624994,0.2417462043,0.26162942,0.2611176704,0.229911
0.2406248,0.2394794556,0.2444194,0.2390030239,0.23598208,0.2416321963,0.2610937,0.2606765086,0.238839
0.2383926,0.2400099704,0.2448658,0.2393790196,0.2358035,0.2416101886,0.26055798,0.2602882807,0.241071
0.239732,0.2425959803,0.2457587,0.2409042887,0.23571422,0.2418516714,0.26013387,0.2600403544,0.247768
0.2379464,0.2391116535,0.2435266,0.2393113271,0.2352678,0.2414709392,0.25955351,0.2594879315,0.232143
0.2379464,0.236044769,0.2410713,0.2376021768,0.2347321,0.2410176082,0.25912941,0.2589022497,0.229911
0.234375,0.231023846,0.2374999,0.2345803264,0.23401782,0.2402318981,0.25863834,0.2581513537,0.220982
0.2299108,0.226932564,0.2341517,0.2317020853,0.23330354,0.2393894707,0.25816959,0.2573711288,0.21875
0.2245536,0.2249490427,0.2321428,0.2297529789,0.23272318,0.2386676091,0.25785709,0.256650552,0.220982
0.225,0.2280910284,0.2314732,0.2305933463,0.23241068,0.2384992715,0.25747763,0.256209452,0.234375
0.2263392,0.2309296856,0.2321428,0.2316867379,0.2322321,0.2384250648,0.25687495,0.2558212846,0.236607
0.2290178,0.2320781238,0.2316964,0.2321755128,0.2319196,0.2382662387,0.25602674,0.2553966057,0.234375
0.2321428,0.2328437492,0.2310268,0.2325754196,0.23178568,0.2381136411,0.25522317,0.2549803363,0.234375
0.2357142,0.2348421661,0.2301339,0.2337142524,0.23187496,0.2381420866,0.25464281,0.2546607059,0.238839
0.239732,0.2413827774,0.232366,0.2374869338,0.23227674,0.2387821616,0.25424102,0.2546568107,0.254464
0.2433034,0.2457431849,0.2348213,0.2405736731,0.23272316,0.2393971357,0.25388387,0.2546529927,0.254464
0.2477676,0.2493941233,0.2383927,0.2435050053,0.2333035,0.2400755225,0.25348208,0.2546934483,0.256696
0.2535712,0.2540604155,0.242857,0.2471210043,0.23397314,0.2409899334,0.25310262,0.2548657166,0.263393
0.2607142,0.2608916104,0.2482142,0.2521088217,0.23468744,0.2423061713,0.25283477,0.2552555836,0.274554
0.2674106,0.2699097402,0.2535713,0.2586246723,0.23566958,0.2440959685,0.25254459,0.2559029186,0.287946
0.278125,0.2826184935,0.2607142,0.2676085501,0.23705352,0.2466034207,0.25245531,0.2569352568,0.308036
0.2901786,0.2940669957,0.2689731,0.2765822682,0.23861602,0.2493626591,0.25245531,0.2581239448,0.316964
0.2977678,0.2964909971,0.2756695,0.2810834922,0.2399553,0.251400947,0.25232138,0.2589796885,0.301339
0.3040178,0.2995953314,0.282366,0.28557813,0.24147316,0.2535344001,0.25227674,0.2599069026,0.305804
0.3107144,0.3068732209,0.2890625,0.29209647,0.24330352,0.2561969334,0.25236603,0.2611251619,0.321429
0.3116072,0.308748814,0.2948661,0.2958062027,0.24477674,0.2584048968,0.25238835,0.2621424855,0.3125
0.313393,0.3144635426,0.3017858,0.3012765295,0.24638388,0.2610514891,0.25279014,0.2634048719,0.325893
0.3187502,0.3190173618,0.308259,0.3061580696,0.24803566,0.2636818228,0.25319193,0.2646864586,0.328125
0.319643,0.3161009078,0.3118304,0.3069053297,0.24950888,0.2655087317,0.2533705,0.2655890634,0.310268
0.319643,0.3178769386,0.3151787,0.309545997,0.25124996,0.2677016834,0.2535714,0.2666948047,0.321429
0.3200894,0.3168286257,0.3158483,0.3104889066,0.25299102,0.2695460096,0.25377229,0.2676460363,0.314732
0.319643,0.3191060838,0.316518,0.3128838327,0.25491066,0.2716681661,0.2541964,0.2687552435,0.323661
0.3191966,0.3213683892,0.3189734,0.3152491358,0.2569196,0.2737946301,0.25466515,0.2698866842,0.325893
0.3245538,0.3265969261,0.3220984,0.3192136566,0.25937496,0.2762753897,0.25529015,0.2712167301,0.337054
0.3272322,0.3293382841,0.3234376,0.3220513554,0.26196424,0.278571296,0.25589282,0.2724762206,0.334821
0.329018,0.3274458561,0.3245537,0.3223440181,0.26433032,0.2803395197,0.25631693,0.2734897805,0.323661
0.3276786,0.323951904,0.3236608,0.321365833,0.26674102,0.2817757738,0.25676336,0.2743506562,0.316964
0.3263392,0.3223666027,0.3227679,0.3209713179,0.26906244,0.2832432337,0.25734371,0.2752386828,0.319196
0.324107,0.3235420685,0.3243304,0.3218661692,0.27142852,0.2849157735,0.25799103,0.2762417386,0.325893
0.324107,0.3273017123,0.3256696,0.324221593,0.2737053,0.2868728412,0.25870531,0.2774017239,0.334821
0.326339,0.3298081415,0.3276785,0.3261487579,0.27593744,0.2887531612,0.25933031,0.2785387393,0.334821
0.3276784,0.3277590944,0.3276785,0.3256964383,0.27785708,0.2901220961,0.25975442,0.2794322494,0.323661
0.3285714,0.3263930629,0.3274553,0.3253263586,0.27959816,0.2914373472,0.26022317,0.2803080663,0.323661
0.3290178,0.3269703753,0.3265624,0.3258352025,0.28138388,0.2928760787,0.26064728,0.2812549362,0.328125
0.3276786,0.3273552502,0.3258928,0.3262515293,0.2828571,0.2942583893,0.26102674,0.2821830563,0.328125
0.325893,0.3268678335,0.326116,0.3261863422,0.28428568,0.2954989623,0.26142853,0.2830485998,0.325893
0.3272322,0.328030889,0.3274553,0.3269446436,0.2857589,0.2968659442,0.26196424,0.2839853998,0.330357
0.3294642,0.3302942593,0.3290178,0.3283767084,0.28741068,0.2983543777,0.26261156,0.2849920453,0.334821
0.33125,0.3325475062,0.3301339,0.3299543978,0.28933034,0.29987201,0.26325889,0.2860229751,0.337054
0.3379464,0.3422340041,0.3328125,0.3357094164,0.29174106,0.30229299,0.26426335,0.2875196885,0.361607
0.3508928,0.3583643361,0.3383929,0.3456940679,0.29495534,0.3057569904,0.26560264,0.2895613778,0.390625
0.36875,0.3787905574,0.3479911,0.3591393283,0.29857142,0.3102231084,0.26727675,0.2921372515,0.419643
0.3875,0.3953840383,0.3584821,0.3717632686,0.30232142,0.3148642022,0.26906246,0.2948389099,0.428571
0.403125,0.4019823588,0.3671875,0.379657038,0.30566964,0.3187981158,0.27069193,0.297221882,0.415179
0.4147322,0.4078692392,0.3763393,0.3869272129,0.30941964,0.3227528172,0.27234372,0.2996460625,0.419643
0.4209822,0.4125378262,0.3859375,0.393281356,0.31325892,0.3266399616,0.27399551,0.3020664375,0.421875
0.4191964,0.4119298841,0.3939732,0.3964509276,0.31705356,0.3299369827,0.27553569,0.3042178744,0.410714
0.4174108,0.4145009227,0.4024554,0.4006676681,0.32107142,0.3334548657,0.27718748,0.3065035205,0.419643
0.4200892,0.4191909485,0.4116071,0.4057410011,0.3252232,0.3371849102,0.27897319,0.3089206983,0.428571
0.4267856,0.430502299,0.4207589,0.4143562737,0.3295982,0.3417315804,0.28100444,0.311776229,0.453125
0.4352678,0.4417635327,0.428125,0.4234344057,0.33415178,0.3465376361,0.28319194,0.3147962245,0.464286
0.4455358,0.4485270218,0.4323661,0.4304561501,0.33870536,0.3510676896,0.28531248,0.31771222,0.462054
0.4486608,0.4441073478,0.4330358,0.4313310319,0.34272322,0.3543696625,0.28725445,0.3200400573,0.435268
0.4504466,0.4419048986,0.4352679,0.4324526625,0.34669644,0.3576296757,0.2892857,0.3223659967,0.4375
0.4495538,0.4441569324,0.4381697,0.4353996329,0.35058038,0.3611995316,0.29142856,0.3248668879,0.448661
0.4464288,0.4456582883,0.4408483,0.4378107906,0.35446432,0.3646293931,0.29359374,0.3273182564,0.448661
0.444643,0.4481471922,0.4450894,0.4405951923,0.3583929,0.3680998091,0.2958482,0.3298094791,0.453125
0.4531252,0.4579911281,0.450893,0.4473377028,0.36267862,0.3723970322,0.29832588,0.3327375884,0.477679
0.4678574,0.4757144187,0.459152,0.4589419386,0.36741076,0.3778387565,0.3010491,0.3362707253,0.511161
0.4879466,0.5001786125,0.4687502,0.4753355862,0.37263398,0.3845551582,0.30415178,0.340485305,0.549107
0.5089286,0.517976075,0.4776787,0.4895602069,0.37754468,0.3911832304,0.3072991,0.3447048237,0.553571
0.5258928,0.5246327167,0.4852679,0.4983576238,0.38196432,0.3969386331,0.31029017,0.3485313816,0.537946
0.533482,0.5216301444,0.4933036,0.5014971467,0.38625004,0.4015930005,0.31310267,0.3518401661,0.515625
0.5379462,0.525580763,0.5029018,0.5073125746,0.3908036,0.4067651181,0.31613838,0.3554370341,0.533482
0.538839,0.534910842,0.5133928,0.5157231974,0.39544644,0.4125222115,0.31937498,0.359360479,0.553571
0.545982,0.5530358946,0.5274553,0.5290982524,0.40098216,0.4194541248,0.32287945,0.3639134596,0.589286
0.5540178,0.5613989298,0.5399553,0.5380122065,0.4060268,0.425676512,0.32620534,0.3681552723,0.578125
0.5638392,0.5625099532,0.5486606,0.5428703508,0.41075894,0.4311296684,0.3293973,0.3720478808,0.564732
0.5642856,0.5535779688,0.5511159,0.5415691961,0.41526786,0.4352310148,0.33238837,0.375288794,0.535714
0.565625,0.5558079792,0.552232,0.5449689786,0.42004464,0.4401344259,0.3356473,0.3789517486,0.560268
0.5598214,0.5572946528,0.5529017,0.5477506189,0.42495536,0.4448455465,0.33897319,0.3825421694,0.560268
0.5544642,0.5553094352,0.554241,0.5484030518,0.42950892,0.4490217604,0.34220979,0.3858846809,0.551339
0.5419642,0.5376169568,0.5529017,0.5400083151,0.4330357,0.4511084364,0.34497765,0.3881885882,0.502232
0.5379464,0.5302863045,0.551116,0.5355749851,0.43660712,0.4536384977,0.34799104,0.3907120815,0.515625
0.53125,0.5291195364,0.5484375,0.5339769878,0.44044642,0.4565070272,0.35120533,0.3934066146,0.526786
0.5227678,0.5253653576,0.5412946,0.5310460809,0.44433034,0.4589129085,0.35433033,0.3958709786,0.517857
0.515625,0.5221185717,0.5350446,0.528242248,0.44830356,0.4611369121,0.35752229,0.3982423454,0.515625
0.5290178,0.5378110478,0.535491,0.5356883848,0.45330356,0.4653745234,0.361183,0.4016275663,0.569196
0.5419642,0.5519930319,0.5399553,0.5438099512,0.45839284,0.4698836401,0.36491068,0.405166763,0.580357
0.5526784,0.5614476879,0.5419642,0.5504548691,0.46330356,0.4742159288,0.36850443,0.4086358766,0.580357
0.5624998,0.5632864586,0.5426338,0.5534565293,0.46794642,0.477853108,0.37194193,0.411771087,0.566964
0.5790176,0.5749289724,0.5473213,0.5615942512,0.47343748,0.482573143,0.37564728,0.4154630258,0.598214
0.5861606,0.5849229816,0.5575892,0.5694700237,0.47906248,0.487370706,0.37933032,0.4192144709,0.604911
0.5883928,0.5871213211,0.5651785,0.5734787467,0.48433034,0.4914549136,0.38285711,0.4226264219,0.591518
0.5848214,0.578914214,0.5687499,0.5714826109,0.48901784,0.4942409954,0.38593747,0.4253961958,0.5625
0.5758928,0.5600498094,0.5691963,0.5625441362,0.4929464,0.4953421721,0.38861604,0.4273154988,0.522321
0.5584822,0.5437535396,0.5687499,0.5532017478,0.49656248,0.4959625183,0.39116069,0.4289758058,0.511161
0.5388392,0.5314010264,0.5624999,0.5447461573,0.49999998,0.4963834391,0.39370533,0.4305148195,0.506696
0.5214284,0.5224220176,0.5549106,0.5374221287,0.50334818,0.4967003239,0.39633926,0.4319791597,0.504464
0.511607,0.5194123451,0.5482142,0.5330531962,0.5063839,0.4973549386,0.39906248,0.433591315,0.513393
0.514732,0.52559023,0.5453124,0.5339427969,0.50933032,0.498946745,0.40214283,0.4356577444,0.537946
0.5196426,0.52896482,0.5390624,0.5342648338,0.51165174,0.5003885981,0.40511158,0.4376390564,0.535714
0.5263392,0.53270288,0.5325892,0.5353401368,0.5138839,0.501949006,0.40810266,0.4396695503,0.540179
0.5366072,0.5404032533,0.5290178,0.5390608392,0.5166964,0.5040609666,0.41118302,0.4419692424,0.555804
0.5482144,0.5507451689,0.5299107,0.5449459593,0.51973212,0.5067028502,0.41457588,0.4445328019,0.571429
0.5575894,0.5621037793,0.5361607,0.5521959667,0.52299104,0.5097663071,0.41812498,0.4473107861,0.584821
0.566518,0.5681881862,0.5430803,0.5573161546,0.5263839,0.5125345695,0.42171873,0.4499453645,0.580357
0.5705358,0.5655481241,0.5484375,0.5578528538,0.5291964,0.5144064688,0.42513391,0.4521299712,0.560268
0.5665178,0.5556034161,0.5515625,0.5538276076,0.53133926,0.5152420582,0.42828123,0.4537851005,0.535714
0.5589284,0.5482296107,0.5535714,0.5501284062,0.5329464,0.5159573501,0.4312723,0.4553632569,0.533482
0.54375,0.5351294071,0.5506697,0.5426376051,0.53383926,0.5156817285,0.43399552,0.4564239647,0.508929
0.5352678,0.5360682714,0.5508929,0.541784586,0.5353571,0.5165548372,0.43703123,0.4580382624,0.537946
0.53125,0.5374385143,0.5508929,0.5414926613,0.53745532,0.5174812749,0.44008927,0.4596648117,0.540179
0.528125,0.5316553429,0.5473214,0.5376010865,0.5391071,0.5175835387,0.44290177,0.4608613303,0.520089
0.5196428,0.5181272286,0.5392856,0.5291410708,0.5399553,0.5165438313,0.44526784,0.4614595415,0.491071
0.5205356,0.5165491524,0.5321428,0.5262777852,0.54124994,0.5164202693,0.44785713,0.4624879269,0.513393
0.5169642,0.5177291016,0.526116,0.5251525515,0.54258922,0.5165641411,0.45049106,0.4636285422,0.520089
0.5187498,0.5281884011,0.5249999,0.5295079058,0.54401778,0.5178403316,0.4533482,0.4653211849,0.549107
0.5245534,0.5351612674,0.5263392,0.5330713775,0.5447767,0.5190664755,0.45609373,0.4669803099,0.549107
0.5441964,0.5532028449,0.5319196,0.5432922179,0.54558028,0.5218201823,0.45910713,0.4694022048,0.589286
0.5633928,0.5719268966,0.5419642,0.5553072692,0.54669636,0.5252537046,0.46212052,0.4721739433,0.609375
0.5785714,0.5799452644,0.5477678,0.5627026748,0.54785708,0.5280273632,0.4649107,0.474625588,0.595982
0.5888392,0.5867788429,0.5537945,0.5695650976,0.5495535,0.5308673098,0.46790177,0.4771170813,0.600446
0.6125,0.6136562286,0.5685267,0.5873552616,0.55223208,0.5362219643,0.47151784,0.4808852777,0.667411
0.628125,0.6315744858,0.5861607,0.6019108504,0.55450888,0.5413666323,0.47497766,0.4845788564,0.667411
0.6321428,0.6308709905,0.5977678,0.606920514,0.55531244,0.5448214311,0.4781473,0.4874478691,0.629464
0.64375,0.6385866603,0.6111607,0.6154836933,0.5568303,0.5491036495,0.48142855,0.4907462876,0.654018
0.6598216,0.6526591069,0.6243304,0.6273601127,0.55915174,0.5542683691,0.48495534,0.4945098066,0.680804
0.6718752,0.6776657379,0.6421876,0.6455999104,0.56299104,0.561068786,0.48912945,0.4991270184,0.727679
0.6848216,0.6958248253,0.6564733,0.6613350176,0.56642854,0.5677775787,0.49323659,0.5037411962,0.732143
0.704911,0.7071868835,0.6685269,0.673803378,0.5698214,0.5741357521,0.49738838,0.5082198062,0.729911
0.7232146,0.7199699223,0.6834823,0.6868456729,0.57370534,0.5808573304,0.50160713,0.5129191368,0.745536
0.7401788,0.7351882816,0.7000002,0.7011691869,0.5789732,0.5881031214,0.50600445,0.5179232133,0.765625
0.754018,0.755750521,0.7129466,0.7185702439,0.5845982,0.5962902539,0.51060266,0.523447011,0.796875
0.7647322,0.7657383474,0.7247769,0.7307781995,0.58977676,0.6037186361,0.51511159,0.5286404167,0.785714
0.7696428,0.7619802316,0.7372769,0.7350847087,0.5945089,0.609630219,0.51941962,0.5331121709,0.754464
0.7700892,0.757242821,0.7466519,0.7373907617,0.59915176,0.6150473869,0.52372766,0.5373627813,0.747768
0.767857,0.7563165474,0.7540179,0.7404949868,0.60285712,0.620514705,0.52808034,0.5416618154,0.754464
